景点名称;地点;景点级别;热度;口碑;标签;评论
华严寺;太原 · 下元/理工大学;#;3.0;#;历史建筑;3条点评
普安寺;五台 · 南线白云寺;#;3.0;#;#;#
圣王坪;阳城;#;3.0;#;登高爬山;6条点评
八路军总部旧址纪念馆;武乡;#;3.0;#;#;#
普化禅寺;五台 · 五爷庙;#;3.0;#;三教合一,历史建筑;62条点评
太原市文瀛公园;太原 · 柳巷商圈;#;3.0;#;历经数百年，文物古迹众多,公园&植物园;164条点评
大同煤矿展览馆;大同;#;3.0;#;特色展馆;3条点评
马邑博物馆;朔州;#;3.0;#;博物馆;15条点评
运城莺莺塔;永济;#;2.9;#;历史建筑;5条点评
巴克创奇梦工厂;太原 · 小店综改区;#;2.9;#;既有科技体验又有趣味娱乐,遛娃宝藏地;82条点评
太原方特狂欢游乐园;阳曲;#;3.0;#;#;#
清凉寺;五台 · 西线龙泉寺;#;2.9;#;千年古刹，因清凉石而得名,历史建筑;34条点评
后土圣母庙;汾阳;#;3.0;#;历史建筑;2条点评
连理塔;太原;#;2.9;#;因两座砖塔基座相连而得名,历史建筑;30条点评
山西大剧院;太原 · 万象城/博物馆;#;2.9;#;可满足各类大型演出需要,演出;45条点评
文殊寺;太原 · 府西金融区/万达广场;#;2.9;#;历史建筑;#
井下探秘游;大同;#;2.9;#;探密千年煤炭开采史;25条点评
山西潇河国际会议中心;太原 · 潇河新城;#;2.9;#;地标观景;3条点评
中国商会博物馆(平遥商会旧址);平遥 · 平遥古城内;#;2.9;#;了解中国商会的历史,博物馆;66条点评
狼窝山;大同;#;2.9;#;自然山水;1条点评
感应寺砖塔;曲沃;#;2.9;#;历史建筑;#
玉皇庙(泽州县高都镇文物管理所西南);泽州;#;2.9;#;历史建筑;2条点评
猕猴谷景区-猕猴表演区;陵川;#;2.9;#;自然山水;179条点评
又见平遥剧场;平遥 · 平遥古城外;#;2.9;#;#;#
王官谷国家风景名胜区;永济;#;2.9;#;登高爬山;11条点评
王家大院;山阴;#;2.9;#;#;#
黄河晋陕大峡谷;河曲;#;2.9;#;自然山水;4条点评
华夏汤泉;晋中 · 万达广场商圈;#;2.9;#;遛娃宝藏地;232条点评
情人谷;宁武;#;2.9;#;清泉四季不涸，连珠潭诸多,自然山水;49条点评
河东池盐博物馆;运城 · 南风广场;#;2.9;#;博物馆&展馆;1条点评
栖贤谷;介休 · 绵山风景区;#;2.9;#;攀登崖壁，欣赏飞流的瀑布,自然山水;21条点评
帝君庙;大同 · 大同古城/华严寺;#;2.9;#;历史建筑;21条点评
桃花山风景区;灵丘;#;2.9;#;桃花洞等天然洞群,登高爬山;10条点评
段氏宋金墓;稷山;#;2.9;#;#;2条点评
南太行国际徒步者俱乐部;陵川;#;2.9;#;#;#
多福寺;太原;#;2.9;#;文殊菩萨的道场之一,历史建筑;21条点评
广武汉墓群;山阴;#;2.9;#;历史建筑;2条点评
华严寺;忻州;#;2.9;#;#;1条点评
太原大关帝庙(东庙巷);太原 · 柳巷商圈;#;2.9;#;#;9条点评
太行水乡;平顺;4A;2.9;#;观高峡平湖，赏五代壁画,清凉漂流;59条点评
蔚泰厚;平遥 · 平遥古城内;#;2.9;#;了解清末中国票号的历史,博物馆;85条点评
阳泉记忆1947文化园;阳泉;#;2.9;#;地标观景;1条点评
观音洞;五台 · 五爷庙;#;2.9;#;因洞中塑有观音像而得名,自然山水;36条点评
汾河公园;临汾;#;2.9;#;夜游观景;32条点评
水善汇;太原;#;2.9;#;SPA/按摩;84条点评
云泉谷;晋中;#;2.9;#;漂流落差大，惊险刺激,清凉漂流;122条点评
祁寯藻故里;寿阳;#;2.9;#;历史建筑;17条点评
华岩寺;五台;#;2.9;#;#;#
五台山大圣竹林寺;五台 · 西线龙泉寺;#;2.9;#;风铃清脆,历史建筑;18条点评
尧王台;永济;#;2.9;#;历史建筑;2条点评
天龙山公路;太原;#;2.9;#;城市漫步;8条点评
左云县摩天岭;左云;#;2.9;#;登高爬山;#
辽代文化城;应县;#;2.9;#;#;3条点评
潞安府衙(上党门);长治 · 英雄中路;#;2.9;#;历史建筑;5条点评
东方明珠;太原 · 万象城/博物馆;#;2.9;#;#;#
云冈石窟-释迦佛洞(第六窟);大同;#;2.9;#;#;4条点评
太原理工大学(明向校区);晋中 · 山西大学城商圈;#;2.9;#;#;34条点评
山西省艺术博物馆;太原 · 柳巷商圈;#;2.9;#;特色展馆;1条点评
五龙滑雪场;晋中;#;2.9;#;遛娃宝藏地;106条点评
明长城遗址(平型关段);灵丘;#;2.9;#;#;3条点评
晋中市博物馆;晋中 · 万达广场商圈;#;2.9;#;博物馆;1条点评
北魏代王府;大同 · 大同南站/方特欢乐世界;#;2.9;#;#;3条点评
唱经楼;太原 · 柳巷商圈;#;2.9;#;历史建筑;4条点评
关公圣像;永济;#;2.9;#;#;#
正觉寺;繁峙;#;2.9;#;#;2条点评
平遥古城-安家街天主堂;平遥 · 平遥古城内;#;2.9;#;#;1条点评
报国寺;盂县;#;2.9;#;历史建筑;#
山西醋文化博物馆;清徐;#;2.9;#;博物馆;13条点评
锦绣浴都;太原 · 红灯笼体育场/晋阳湖;#;2.9;#;洗浴泡汤;1条点评
平遥古城-拍照点(县衙);平遥 · 平遥古城内;#;2.9;#;#;2条点评
叶斗峰;繁峙 · 北线光明寺;#;2.9;#;远望其山巅呈马鞍形,登高爬山;54条点评
欢乐太行谷水世界;壶关;#;2.8;#;项目刺激，小吃愉悦味蕾,水乐园;39条点评
崔府君庙;陵川;#;2.8;#;历史建筑;1条点评
汾河景区水上观光游乐园;太原;#;2.8;#;夜游观景;67条点评
小石子景区;大同;#;2.8;#;#;1条点评
华北第一镖局博物馆;平遥 · 平遥古城内;#;2.8;#;博物馆;3条点评
八路军文化园;武乡;4A;2.8;#;#;#
太平街文化广场;原平;#;2.7;#;#;1条点评
古城村;代县;#;2.8;#;#;5条点评
永祚寺-文峰塔;太原 · 太原火车站;#;2.8;#;#;#
天龙山石窟博物馆;太原;#;2.8;#;博物馆;#
五台山万圣澡浴池寺;五台 · 北线光明寺;#;2.8;#;历史建筑;7条点评
鸿门岩;繁峙 · 北线光明寺;#;2.8;#;风景怡人,自然山水;8条点评
上林舍生态旅游度假区;汾阳;#;2.9;#;避暑纳凉;28条点评
中华姓氏苑;洪洞;#;2.8;#;#;#
太原龙城公园;太原 · 小店综改区;#;2.8;#;#;4条点评
九天圣母庙;平顺;#;2.8;#;历史建筑;13条点评
岚山根·运城印象;运城;#;2.8;#;城市漫步;3条点评
高平仙翁庙;高平;#;2.8;#;历史建筑;1条点评
普净寺;襄汾;#;2.8;#;历史建筑;1条点评
碑林公园;太原 · 迎泽大街商圈;#;2.8;#;大型的个人书法碑林,园林花园;79条点评
真武庙;浑源;#;2.8;#;历史建筑;50条点评
则天圣母庙;文水;#;2.8;#;#;1条点评
大罗宫游览区;介休 · 绵山风景区;#;2.8;#;道教圣地，宫殿雄伟壮观,历史建筑;25条点评
临汾海昌海洋探索馆;临汾;#;2.8;#;动物园&水族馆;5条点评
圆通寺;大同 · 大同古城/华严寺;#;2.8;#;历史建筑;7条点评
佛头寺;平顺;#;2.8;#;历史建筑;2条点评
尉迟敬德庙;朔州;#;2.8;#;历史建筑;1条点评
晋祠胜境-钟鼓楼;太原 · 太原古县城/晋祠;#;2.8;#;#;#
无边寺;晋中;#;2.8;#;七层楼阁式砖塔,历史建筑;29条点评
豹突泉;代县;#;2.8;#;#;#
清栗毓美墓;浑源;#;2.8;#;#;12条点评
凤凰欢乐谷;陵川;#;2.8;#;山幽水清，潭瀑遍布,避暑纳凉;102条点评
神汤都温泉乐活园;定襄;#;2.8;#;现代科技温泉温室,泡温泉;23条点评
五岳庙;介休;#;2.8;#;#;1条点评
五台龙湾峡谷漂流景区;五台;#;2.8;#;清凉漂流;2条点评
晋阳湖桃花岛灯会;太原 · 红灯笼体育场/晋阳湖;#;2.8;#;特色展馆;11条点评
观音庙(长治市潞州区教育局家属院南);长治;#;2.8;#;欣赏明代古建筑和塑像,历史建筑;34条点评
中华第一关;代县;#;2.8;#;#;#
献殿;太原 · 太原古县城/晋祠;#;2.8;#;祭祀圣母供献礼品的场所;83条点评
海会寺琉璃塔;阳城 · 皇城相府景区;#;2.8;#;#;2条点评
天下都城隍庙;长治;#;2.8;#;天紫岭上的单进四合院建筑,演出;34条点评
河东盐池文化博览园;运城 · 南风广场;#;2.8;#;博物馆&展馆;1条点评
陟椒三教堂;泽州;#;2.8;#;#;#
麻田八路军总部纪念馆;左权;4A;2.8;#;展示有丰富的革命文物;#
三国城;清徐;#;2.8;#;历史建筑;6条点评
太原恋爱博物馆;太原 · 太原火车南站地区;#;2.8;#;#;#
宁武关;宁武;#;2.8;#;历史建筑;26条点评
首义门;太原 · 柳巷商圈;#;2.8;#;#;5条点评
黄河壶口瀑布国家地质公园;吉县 · 黄河壶口风景区;#;2.8;#;#;1条点评
毛主席纪念馆;长治;#;#;#;#;#
山西省晋商文化博物馆;太原 · 红灯笼体育场/晋阳湖;#;2.8;#;#;#
云竹湖;榆社;#;2.8;#;湖面广阔，四周土山环抱,自然山水;34条点评
华国锋陵园;交城;#;#;#;#;#
3窟;大同;#;2.8;#;历史建筑;34条点评
北岳恒山-北岳寝宫;浑源;#;2.8;#;历史建筑;#
太原 · 民谣摇滚流行经典之夜-超燃现场大合唱livehouse专场演出;太原 · 太原火车南站地区;#;2.8;#;livehouse;#
平遥印象剧场;平遥 · 平遥古城外;#;2.8;#;#;2条点评
二仙庙;高平;#;2.8;#;历史建筑;1条点评
骷髅庙;高平;#;2.8;#;#;#
又见五台山情境剧场;五台 · 景区南门/又见剧场;#;2.8;#;#;#
温泉游泳馆;河津;#;2.8;#;场馆展馆;6条点评
绵山风景区-龙头寺;介休 · 绵山风景区;#;2.8;#;历史建筑;17条点评
千渡长江美术馆;太原;#;2.8;#;#;9条点评
平遥大戏堂会馆东苑;平遥 · 平遥古城内;#;2.7;#;#;#
猫咪博物馆(柳巷旗舰店);太原 · 柳巷商圈;#;2.7;#;特色展馆;3条点评
中华王氏博物馆;灵石 · 王家大院;#;2.8;#;博物馆;11条点评
雁门关景区-烽火台;代县;#;2.7;#;#;1条点评
阳泉银圆山庄;阳泉;#;2.7;#;历史建筑;17条点评
金人台;太原 · 太原古县城/晋祠;#;2.7;#;小金人历经千年没有锈蚀,历史建筑;53条点评
五台山风景名胜区-雷音寺;五台 · 五爷庙;#;2.7;#;历史建筑;#
崇安寺;陵川;#;2.7;#;历史建筑;#
汤头温泉;浑源;#;2.7;#;#;#
古大槐树处;洪洞;#;2.7;#;#;1条点评
北齐古城墙遗址;朔州;#;2.7;#;历史建筑;6条点评
回龙寺;平顺;#;2.7;#;历史建筑;2条点评
黄河1号旅游公路;河津;#;2.7;#;#;#
惠阳国际温泉会馆;芮城;#;2.7;#;洗浴泡汤;1条点评
百川通;平遥 · 平遥古城内;#;2.7;#;观赏价值连城的家俬珍宝,博物馆;77条点评
晋祠景区-古唐广场;太原 · 太原古县城/晋祠;#;2.7;#;#;#
舍利生生塔;太原 · 太原古县城/晋祠;#;2.7;#;历史建筑;24条点评
蔡志忠美术馆;高平;#;2.7;#;#;2条点评
迎泽大街;太原 · 迎泽大街商圈;#;2.7;#;太原市的景观大道,城市漫步;180条点评
偏关县老牛湾景区-观景台;偏关;#;2.7;#;#;#
龙泉国家森林公园;左权;#;2.7;#;自然山水;1条点评
霍比特童话小镇;晋中;#;2.7;#;可采摘垂钓，欣赏窑洞民居,度假村;1条点评
白云寺;五台 · 南线白云寺;#;2.7;#;巍峨挺拔,历史建筑;7条点评
振兴小镇;长治;4A;2.7;#;素有“无扇之城”之称,避暑纳凉;27条点评
大同古城-永泰门;大同 · 大同古城/华严寺;#;2.7;#;#;1条点评
北台顶;五台 · 北线光明寺;#;2.7;#;历史建筑;4条点评
八台子村古长城;左云;#;2.7;#;有着五六百年历史,历史建筑;10条点评
庞泉沟国家森林公园;交城;#;2.7;#;公园&植物园;1条点评
南门城楼;平遥 · 平遥古城内;#;2.7;#;造型古朴、典雅,历史建筑;36条点评
下霍护国灵贶王庙;长子;#;2.7;#;历史建筑;#
太平兴国寺塔;运城 · 南风广场;#;2.7;#;历史建筑;8条点评
天池湖泊群;宁武;#;2.7;#;由15个湖泊组成,自然山水;27条点评
游仙寺;高平;#;2.7;#;历史建筑;1条点评
陵川王莽岭景区-观景台;陵川;#;2.7;#;地标观景;5条点评
瑶台汤泉;夏县;#;2.7;#;洗浴泡汤;3条点评
汾阳王府;汾阳;#;2.7;#;历史建筑;1条点评
棋子山省级地质公园;陵川;#;2.7;#;登高爬山;1条点评
毛主席故居纪念馆;繁峙;#;2.7;#;#;#
小寨天主教堂;泽州;#;2.7;#;#;7条点评
灵空山国家级自然保护区;沁源;#;2.7;#;形似一个硕大的蘑菇,避暑纳凉;45条点评
德兴堂(乔家大院店);祁县 · 乔家大院;#;2.7;#;#;#
右卫古城墙遗址;右玉;#;2.7;#;历史建筑;1条点评
华北第一镖局;平遥 · 平遥古城内;#;2.7;#;了解三位杰出保镖生平事迹,历史建筑;126条点评
《山河谣》大型实景演出;晋中;#;2.7;#;演出;28条点评
得胜堡;大同;#;2.7;#;外长城的重要隘口之一,历史建筑;21条点评
下寺;洪洞;#;2.7;#;历史建筑;2条点评
淳化寺;平顺;#;2.7;#;历史建筑;3条点评
中华字典博物馆;阳城 · 皇城相府景区;#;2.7;#;博物馆;9条点评
太行板山风景区;武乡;#;2.7;#;登顶远眺太行山美景,登高爬山;21条点评
边贸街;代县;#;2.7;#;历史建筑;2条点评
山西文旅数字体验馆;太原 · 小店综改区;#;2.7;#;特色展馆;8条点评
王报二郎庙;高平;#;2.7;#;#;1条点评
悬空寺;神池;#;2.7;#;历史建筑;#
阳泉市博物馆;阳泉;#;2.7;#;博物馆;#
太行双龙谷景区;壶关;#;2.7;#;自然山水;4条点评
虹梯关大峡谷景区;平顺;#;2.7;#;游览气象独特的虹霓胜景,登高爬山;7条点评
正果寺;介休 · 绵山风景区;#;2.7;#;历史建筑;11条点评
黑龙庙;临县;#;2.7;#;碛口标志建筑，俯瞰古镇,历史建筑;28条点评
马武寨村;陵川;#;2.7;#;#;3条点评
红崖大峡谷景区-三清古寨;灵石;#;2.7;#;#;#
古城周边游;忻州 · 忻州古城;#;2.7;#;#;#
太行八泉峡景区-游船;壶关;#;2.7;#;#;#
广济寺(东米市街);五台;#;2.7;#;历史建筑;18条点评
永安寺;晋中;#;2.7;#;#;#
解州文庙;运城;#;2.7;#;#;#
平遥电影宫;平遥 · 平遥古城内;#;2.7;#;一站式电影娱乐中心;3条点评
金洞寺;忻州;#;2.7;#;历史建筑;1条点评
古城公园;临汾;#;2.7;#;赏公园美景，品古城文化,公园&植物园;72条点评
金沙会馆;运城 · 南风广场;#;2.7;#;洗浴泡汤;6条点评
梦幻海室内主题乐园;孝义;#;2.7;#;全球罕见的双穹顶结构,遛娃宝藏地;328条点评
黄河第二碛;临县;#;2.7;#;自然山水;6条点评
彭真故居;侯马;4A;#;#;历史建筑;#
石马寺;昔阳;#;2.7;#;历史建筑;9条点评
关帝庙;运城;#;2.7;#;#;#
千佛洞;乡宁;#;2.7;#;石洞佛寺，四壁满雕佛像,历史建筑;#
西口古渡;河曲;#;2.7;#;历史建筑;6条点评
天寿山世尊院;临汾;#;2.7;#;历史建筑;3条点评
九龙山景区;运城;#;2.7;#;欣赏北魏摩崖石刻,历史建筑;#
白马禅寺;晋城;#;2.7;#;历史建筑;#
紫云寺;绛县;#;2.7;#;历史建筑;14条点评
体育场;太原 · 茂业天地/长风街;#;2.7;#;场馆展馆;5条点评
苍儿会生态旅游经济区;文水;#;2.7;#;森林葱郁，溪水潺潺,避暑纳凉;5条点评
玉皇庙;长子;#;2.7;#;历史建筑;#
明秀寺;太原;#;2.7;#;历史建筑;2条点评
净因寺;太原;#;2.7;#;9米高的大佛塑像,历史建筑;23条点评
偏关县水泉红门口地下长城景区;偏关;#;2.7;#;历史建筑;2条点评
五台山风景名胜区-吉祥寺;繁峙 · 北线光明寺;#;2.7;#;历史建筑;13条点评
太原 · Zkaaai 2025巡演;太原 · 茂业天地/长风街;#;2.7;#;livehouse;#
乔寺碑楼;绛县;#;2.7;#;历史建筑;#
望台寺;五台;#;2.7;#;#;#
张家大院;古县;#;2.7;#;历史建筑;1条点评
历山;沁水;4A;2.6;#;地跨四县的热门景区,登高爬山;13条点评
虎头山;昔阳;#;2.6;#;登高爬山;3条点评
广胜寺-琉璃宝塔;洪洞;#;2.6;#;#;1条点评
虹霓瀑布;平顺;#;2.6;#;#;1条点评
阎锡山旧居-文物管理所;定襄;#;2.7;#;#;#
碧落寺;泽州;#;2.6;#;历史建筑;3条点评
镇河楼;祁县;#;2.6;#;历史建筑;2条点评
临汾自然博物馆;临汾;#;2.6;#;科技馆;3条点评
司马温公祠;夏县;#;2.6;#;#;1条点评
黄围山;陵川;#;2.6;#;巍峨奇秀，观赏溶洞奇观,登高爬山;37条点评
观音堂;大同;#;2.6;#;历史建筑;22条点评
大同古城城墙遗址陈列馆;大同 · 大同古城/华严寺;#;2.6;#;#;1条点评
长治亚布洛尼滑雪场;平顺;#;2.6;#;户外滑雪;7条点评
五台山南台;五台 · 南线白云寺;#;2.6;#;#;#
大粮山景区;高平;#;2.5;#;赵将廉颇曾在此驻扎,登高爬山;39条点评
榆次不夜城游园会;晋中;#;2.6;#;夜游观景;#
阳泉火车站旧址;阳泉;#;2.6;#;历史建筑;1条点评
雁门关景区-雁门关段;代县;#;2.6;#;#;#
西河头地道战纪念馆;定襄;#;2.6;#;#;#
圣王山温泉度假区;稷山;#;2.6;#;度假村;12条点评
梵仙寺;五台 · 五爷庙;#;2.6;#;历史建筑;11条点评
山西云中河自驾车房车露营地;忻州;#;2.6;#;#;#
瑶台山;夏县;#;2.6;#;自然形状格外特殊,登高爬山;25条点评
汉画像石博物馆;吕梁;#;2.6;#;博物馆;52条点评
太平楼;大同 · 大同古城/华严寺;#;2.6;#;历史建筑;3条点评
万憬假日温泉会馆;曲沃;#;2.6;#;内有花瓣牛奶浴池,泡温泉;#
北合索温泉;忻州;#;2.6;#;#;#
古城第一街云路街;大同 · 大同古城/华严寺;#;2.6;#;城市漫步;9条点评
窟窿山;阳城;#;2.6;#;登高爬山;#
清真古寺;太原 · 柳巷商圈;#;2.6;#;明代古寺中感受异域风情,历史建筑;77条点评
北魏汤宫温泉;大同 · 东信广场商圈;#;2.6;#;泡温泉;7条点评
平阳湖;平定;#;2.6;#;自然山水;3条点评
桑干河国家湿地公园;大同;#;2.6;#;农旅一体的山水田园度假地,自然山水;8条点评
玉皇庙;泽州;#;2.6;#;#;#
中条山;芮城;#;2.6;#;森林覆盖率约40%,登高爬山;1条点评
太行山大峡谷景区大巴乘车点;壶关;#;2.6;#;#;1条点评
西台挂月峰;繁峙;#;2.6;#;台顶平如掌，赏月的好去处,登高爬山;34条点评
念夏艺术中心;大同 · 大同古城/华严寺;#;2.6;#;#;1条点评
文瀛湖森林公园-生态公园;大同 · 大同南站/方特欢乐世界;#;2.6;#;自然山水;4条点评
晋文公祠;太原 · 太原古县城/晋祠;#;2.6;#;历史建筑;2条点评
山西蟒河国家级自然保护区;阳城;#;2.6;#;#;1条点评
《家国天下》从《木兰辞》读中华文明多元一体格局展;大同 · 大同南站/方特欢乐世界;#;2.5;#;特色展馆;#
大同市图书馆;大同 · 大同南站/方特欢乐世界;#;2.6;#;#;9条点评
大同公园;大同 · 大同古城/华严寺;#;2.6;#;公园&植物园;2条点评
中庄布政李府;阳城;#;2.6;#;遛娃宝藏地;13条点评
四方山景区;黎城;#;2.6;#;植被以黄栌为主,登高爬山;17条点评
太谷古城;晋中;#;2.6;#;#;#
绛守居园池;新绛;#;2.6;#;园林花园;21条点评
玉皇观;长治;#;2.6;#;历史建筑;11条点评
恒富温泉水世界;洪洞;#;2.6;#;SPA/按摩;7条点评
崇福寺;浑源;#;2.6;#;历史建筑;#
梦回长平不夜城;高平;#;2.6;#;城市漫步;1条点评
西干渠;太原 · 万象城/博物馆;#;2.6;#;#;1条点评
天柱山;静乐;4A;2.6;#;松柏苍翠，山间泉水清澈,登高爬山;6条点评
洪洞红军八路军纪念馆;洪洞;#;2.6;#;典型的清末民居建筑风格;#
冰雪世界;五寨;#;2.6;#;#;#
云丘山景区-神仙峪;乡宁;#;2.6;#;登高爬山;3条点评
双塔寺;柳林;#;2.6;#;历史建筑;1条点评
红旗一条街;昔阳;#;2.6;#;城市漫步;1条点评
晋阳湖国际会展中心;太原 · 万象城/博物馆;#;2.6;#;#;#
山西面食博物馆;太原 · 万象城/博物馆;#;2.6;#;#;#
玉皇庙;晋城 · 人民广场/国贸广场;#;2.6;#;#;#
徐向前故居;五台;#;#;#;历史建筑;#
锦绣峰;五台 · 南线白云寺;#;2.6;#;五大主峰之一,登高爬山;33条点评
皇城相府《一梦相国》大型真人实景剧;阳城 · 皇城相府景区;#;2.5;#;演出;#
翠枫山自然风景区;阳泉;4A;2.5;#;林木茂盛泉水清澈的度假地,避暑纳凉;102条点评
戎子酒庄;乡宁;4A;2.5;#;夜游观景;#
活体昆虫博物馆;大同 · 大同站;#;2.5;#;博物馆;#
关帝庙;太原;#;2.5;#;#;8条点评
白云寺;代县;#;2.5;#;历史建筑;10条点评
蔚盛长;平遥 · 平遥古城内;#;2.5;#;馆藏珍贵的明清瓷器,博物馆;53条点评
清凉寺;怀仁;#;2.5;#;#;#
钟楼;太原 · 太原古县城/晋祠;#;2.5;#;历史建筑;10条点评
浊漳河;平顺;#;2.5;#;#;2条点评
五台山风景名胜区-观光车汽车站站;五台 · 五爷庙;#;2.5;#;#;#
朝阳沟景区;曲沃;#;2.5;#;地势蜿蜓，历史遗迹丰富,自然山水;6条点评
晋忻梦幻乐园;忻州;#;2.5;#;遛娃宝藏地;182条点评
五台山风景名胜区-梵净山;五台 · 五爷庙;#;2.5;#;#;#
万佛寺;壶关;#;2.5;#;伫立于山顶，四面绝壁如削,历史建筑;7条点评
大雄宝殿;太原 · 太原火车站;#;2.5;#;历史建筑;#
大同净土寺;大同 · 大同古城/华严寺;#;2.5;#;#;#
三教殿;浑源;#;2.5;#;#;#
观音庙;霍州;#;2.5;#;#;1条点评
武庙;代县;#;2.5;#;#;1条点评
圣寿寺舍利塔;芮城;#;2.5;#;#;1条点评
花坡;沁源;#;2.5;#;山顶呈馍头形,登高爬山;19条点评
碛口黄河画廊水蚀浮雕景区;临县;#;2.5;#;#;#
虹梯关古道景区;平顺;#;2.5;#;历史建筑;#
圣泉寺;朔州;#;2.5;#;历史建筑;#
雪花山;永济;#;2.5;#;拥有奇特的自然生态景观,度假村;50条点评
山西抱犊山庄;陵川;#;2.5;#;#;#
天沐·夏都温泉水疗中心;夏县;#;2.5;#;#;1条点评
大寨陈永贵故居;昔阳;#;2.5;#;朴素朴实的革命传统教育地,历史建筑;23条点评
古城墙公园;朔州;#;2.5;#;地标观景;1条点评
常平温泉水乐园;壶关;#;2.5;#;水上乐园&水世界;4条点评
大同火山群国家地质公园博物馆;大同;#;2.5;#;我国六大著名火山群之一,博物馆;3条点评
代王府承运殿;大同 · 大同古城/华严寺;#;2.5;#;#;1条点评
杨家将雕塑群;代县;#;2.5;#;历史建筑;1条点评
玉壁城遗址;稷山;#;2.5;#;历史建筑;#
太谷鼓楼;晋中;#;2.5;#;历史建筑;7条点评
南山森林公园;右玉;#;2.5;#;针阔混交树种近百万余株,自然山水;38条点评
孤峰山景区;万荣;#;2.5;#;欣赏万泉八景,登高爬山;9条点评
将军城周仓庙旅游景区;平陆;#;2.5;#;#;#
翰林院;五台;#;2.5;#;#;1条点评
源神庙;介休;#;2.5;#;#;1条点评
关帝庙(平风线);永济;#;2.5;#;#;1条点评
黄围山景区白陉古道;陵川;#;2.5;#;历史建筑;#
梦中上河《清明上河图3.0》数字主题馆;太原 · 太原古县城/晋祠;#;2.5;#;特色展馆;#
汾河景区巨龙码头;太原;#;2.5;#;避暑纳凉;5条点评
普寿寺;五台 · 五爷庙;#;2.5;#;五台山十大黄庙之一,历史建筑;17条点评
山西大学堂旧址;太原 · 柳巷商圈;#;2.5;#;历史建筑;40条点评
黄河一号旅游公路导览图;河津;#;2.5;#;#;#
小西沟文旅康养小镇;晋中;4A;2.5;#;地标观景;23条点评
大同御河;大同;#;2.5;#;河水清澈，两岸风光靓丽,自然山水;75条点评
寻梦小镇;高平;#;2.5;#;遛娃宝藏地;53条点评
长城与黄河握手处;偏关;#;2.5;#;#;#
沁水历山国家森林公园;沁水;#;2.5;#;历史建筑;111条点评
又见票号情实景演出;平遥 · 平遥古城内;#;2.5;#;演出;#
天王寺;长子;#;2.5;#;历史建筑;#
悬泉寺;阳曲;#;2.5;#;坐落在悬崖峭壁上的佛寺,历史建筑;7条点评
龙门古镇;河津;#;2.5;#;古镇古村;#
平遥牛肉博物馆;平遥 · 平遥古城内;#;2.5;#;系统展现了平遥牛肉的历史,博物馆;67条点评
伍姓湖湿地;永济;#;2.5;#;自然山水;#
太原航美航空飞行基地;太原;#;2.5;#;飞行体验;#
朔州老城文庙;朔州;#;2.5;#;#;4条点评
龙潭公园;太原 · 府西金融区/万达广场;#;2.5;#;内有美丽的生态画廊,避暑纳凉;107条点评
恒山游客中心;浑源;#;2.5;#;#;#
《万年：明代的城防与边防》主题展览;大同;#;2.4;#;特色展馆;#
九龙庙;河津;#;2.5;#;地势高峻的道教宗庙,历史建筑;46条点评
卧龙山国际滑雪场;大同;#;2.5;#;#;#
天吉祥博物馆;平遥 · 平遥古城内;#;2.5;#;丰富的馆藏珍品,博物馆;53条点评
西花园;晋中 · 榆次老城商圈;#;2.5;#;园林花园;28条点评
平遥古城-火神庙;平遥 · 平遥古城内;#;2.5;#;平遥古城内的老建筑之一,历史建筑;9条点评
水上乐园;太原 · 茂业天地/长风街;#;2.5;#;水乐园;#
五老峰滑雪场;永济;#;2.5;#;冬季滑雪、春夏秋滑草,户外滑雪;12条点评
7、8窟;大同;#;2.5;#;观赏摩首罗天和鸣摩罗天,历史建筑;19条点评
猕猴寨;平顺;#;2.5;#;动物园&水族馆;#
懿曲社相声茶馆;太原 · 柳巷商圈;#;2.5;#;演出;1条点评
水神庙;洪洞;#;2.5;#;#;4条点评
庞泉沟水上乐园;交城;#;2.5;#;超大面积的人造海啸海浪池,清凉漂流;52条点评
