景点名称;地点;景点级别;热度;口碑;标签;评论
团结广场;和田市;#;3.4;#;地标观景;59条点评
杜氏旅游景区;昌吉市;4A;3.4;#;遛娃宝藏地;113条点评
柏雅·柏景湾野奢营地;特克斯;#;3.4;#;#;#
焉耆霍拉山风景区;焉耆;#;3.4;#;登高爬山;2条点评
鳄鱼湾;特克斯;#;3.4;#;自然山水;1条点评
世界魔鬼城越野基地;克拉玛依;#;3.4;#;#;#
北塔山原始胡杨林;木垒;#;3.4;#;胡杨的大观园，历史悠久,自然山水;57条点评
姑墨亭;阿克苏市;#;3.4;#;历史建筑;4条点评
阿尔先温泉;和静;#;3.4;#;泡温泉;3条点评
姑墨城;阿克苏市;#;3.4;#;#;1条点评
红山石林;库车;#;3.4;#;自然山水;#
阿不旦广场;尉犁;#;3.4;#;地标观景;10条点评
克拉玛依展览(博物)馆;克拉玛依;#;3.4;#;特色展馆;5条点评
塔合曼乡;塔什库尔干;#;3.4;#;#;6条点评
喀峰大本营;巩留;#;3.4;#;#;#
周易国潮行浸式演绎景区;特克斯;#;3.4;#;以周易文化为背景,特色展馆;1条点评
雅丹魔鬼城自然及历史陈列馆;哈密;#;3.4;#;#;#
喀什天门大峡谷;阿图什;#;3.4;#;地壳运动形成的地理奇观,露营·营地;25条点评
蝴蝶谷景区;阿勒泰市;#;3.4;#;#;5条点评
赛里木湖信敏西海星空露营地;博乐;#;3.4;#;#;#
伊犁州昭苏马场;昭苏;#;3.3;#;#;10条点评
托盖布拉克景区;且末;#;3.3;#;#;1条点评
毛泽民故居;乌鲁木齐;#;#;#;历史建筑;#
哈密赏石文化博物馆;哈密;#;3.3;#;博物馆;17条点评
肯斯瓦特景区;玛纳斯;#;3.3;#;#;#
老龙河胡杨林景区;昌吉市;#;3.3;#;自然山水;1条点评
喀拉峻瀚海星空营地;特克斯;#;3.3;#;#;#
吉木乃口岸;吉木乃;#;3.3;#;历史建筑;3条点评
千佛洞;焉耆;#;3.3;#;历史建筑;19条点评
艾青诗歌馆;石河子;#;3.3;#;#;32条点评
东湖公园;喀什市 · 喀什步行街/人民广场;#;3.3;#;公园&植物园;11条点评
白石峰;察布查尔;#;3.3;#;由石炭系灰岩构成,登高爬山;18条点评
温泉国家湿地公园;温泉县;#;3.3;#;公园&植物园;1条点评
一牧场马术基地;阿勒泰市;#;3.3;#;#;9条点评
夏塔古城;昭苏;#;3.3;#;历史建筑;1条点评
独库公路国际自驾车营地;克拉玛依;#;3.3;#;#;#
快乐星滑雪场;伊宁市;#;3.3;#;设有500米超长雪圈道,户外滑雪;13条点评
可可苏里;富蕴;#;3.3;#;自然山水;2条点评
伊宁市六星街亚历山大手风琴博物馆;伊宁市 · 六星街;#;3.3;#;博物馆;1条点评
那拉提哈茵赛民俗村;新源;#;3.3;#;#;1条点评
六星街民俗文化陈列馆;伊宁市 · 六星街;#;3.3;#;特色展馆;7条点评
欣驿·唐布拉心空营地;尼勒克;#;3.3;#;#;#
温宿古城古墓群;温宿;#;3.3;#;已有数百年历史的古墓群,历史建筑;1条点评
塔什库尔干县欧罗巴温泉庄园;塔什库尔干;#;3.3;#;#;1条点评
罕诺依古城;喀什市;#;3.3;#;历史建筑;#
国际步行街;和田市;#;3.3;#;城市漫步;13条点评
新疆民俗风情街;乌鲁木齐 · 国际大巴扎;#;3.3;#;#;1条点评
石人沟;乌鲁木齐;#;3.3;#;因突兀的石人和石头得名,地标观景;10条点评
巴太的树-《我的阿勒泰》取景地;哈巴河;#;3.3;#;#;1条点评
博乐滨河公园;博乐;#;3.3;#;公园&植物园;1条点评
阿尔金山脉;若羌;#;3.3;#;生活着许多濒临灭绝的动物,自然山水;27条点评
唐王城千年屯垦文化体验中心;图木舒克;#;3.2;#;#;1条点评
吐尔根乡;新源;#;3.3;#;自然山水;18条点评
努尔加国际滑雪场;昌吉市;#;3.3;#;有雪道7条,户外滑雪;6条点评
乌伦古湖金沙滩;福海;#;3.3;#;海滩&岛屿;#
布尔津县博物馆;布尔津;#;3.2;#;博物馆;2条点评
白沙滩景区;克拉玛依;#;3.3;#;海滩&岛屿;#
琼库什台村落;特克斯;#;3.3;#;#;#
霍尔果斯中哈国际旅游区;霍尔果斯;#;3.3;#;#;#
轮台县沙漠公园;轮台;#;3.3;#;沙漠戈壁;3条点评
科山观松;博乐;#;3.3;#;自然山水;3条点评
中航飞行特克斯空中游览;特克斯;#;3.3;#;热气球;6条点评
贾登峪房车露营地;布尔津 · 贾登峪服务区;#;3.3;#;#;#
昆仑之眼摩天轮主题公园;喀什市;#;3.3;#;#;1条点评
莲花湖旅游区;博湖;#;3.3;#;因盛产莲花而得名,避暑纳凉;106条点评
齐梦德观景台;巩留;#;3.3;#;#;1条点评
五彩城风景区;富蕴;#;3.3;#;戈壁里五彩缤纷的连绵山丘,登高爬山;118条点评
紫霞仙子薰衣草园;霍城;#;3.3;#;自然山水;2条点评
新疆科技馆;乌鲁木齐 · 新疆博物馆/友好路商业街;#;3.3;#;观看科普小剧场,科技馆;63条点评
夏特大峡谷;昭苏;#;3.3;#;峡谷内水草丰茂,自然山水;23条点评
野马后山生态园;乌鲁木齐 · 医学院/王家梁;#;3.3;#;#;#
大同乡杏花;塔什库尔干;#;3.3;#;自然山水;20条点评
且末县博物馆;且末;#;3.3;#;博物馆;8条点评
金桥巷子里夜市;库车;#;3.3;#;城市漫步;#
库木吐喇千佛洞;库车;#;3.3;#;采用较粗的线条勾勒轮廓,历史建筑;11条点评
西公园;石河子;#;3.3;#;公园&植物园;2条点评
赛里木湖滑翔伞基地;博乐;#;3.3;#;#;#
西域明珠塔;霍尔果斯;#;3.3;#;地标观景;8条点评
哈纳斯村;布尔津 · 喀纳斯风景区;#;3.3;#;#;1条点评
贡米巷夜市;乌鲁木齐 · 米东吾悦广场;#;3.3;乌鲁木齐夜游必打卡景点榜 No.4;城市漫步;#
高家湖湿地景区;巴里坤;4A;3.3;#;公园&植物园;1条点评
玛纳斯河大峡谷;玛纳斯;#;3.3;#;拥有颜色丰富的各种植被,自然山水;27条点评
那仁牧场;哈巴河;#;3.3;#;草原采风;16条点评
小东沟森林公园;阿勒泰市;#;3.3;#;自然山水;12条点评
永安湖自然风景区;图木舒克;#;3.3;#;#;#
唐布拉百里画廊山与营地;尼勒克;#;3.3;#;#;#
红星二场军垦地窝子遗址风貌区;哈密;#;3.3;#;#;#
丝绸之路莎车国家湿地公园;莎车;#;3.3;#;湿地与沙漠的结合,自然山水;7条点评
回族大寺;伊宁市 · 伊宁喀赞其/汉人街;#;3.3;#;#;29条点评
奇幻解压馆;乌鲁木齐;#;3.3;#;特色展馆;1条点评
和田胡杨林;于田;#;3.3;#;自然山水;4条点评
清代古粮仓;巴里坤;#;3.2;#;历史建筑;6条点评
卡拉先格尔地震断裂带;富蕴;#;3.2;#;登高爬山;4条点评
友谊峰;布尔津;#;3.2;#;登高爬山;25条点评
禾木锦禾木歌度假山庄;布尔津 · 禾木风景区;#;3.2;#;#;1条点评
哈巴河白哈巴自驾游营地;哈巴河;#;3.2;#;#;#
新疆守望那拉提歌舞剧;新源;#;3.2;#;演出;3条点评
库尔班民俗博物馆;吐鲁番;#;3.2;#;博物馆;2条点评
大河口西海龙宫水世界;博湖;#;3.2;#;亲水乐园;2条点评
琼库什台-野奢露营地;特克斯;#;3.2;#;#;#
南山国家森林公园;乌鲁木齐县;#;3.2;#;公园&植物园;1条点评
三道海子景区;青河;#;3.2;#;#;1条点评
南山南滑雪场;乌鲁木齐县;#;3.2;#;独具一格的天然滑雪场,户外滑雪;7条点评
库木塔格沙漠景区-沙山公园;鄯善;#;3.2;#;驰骋沙海，饱览大漠风光,沙漠戈壁;26条点评
乌伦古湖海上魔鬼城景区-1号观景台;福海;#;3.2;#;#;#
九龙泉文化旅游街区;喀什市 · 喀什古城;#;3.2;#;#;1条点评
解忧公主薰衣草;伊宁市;#;3.2;#;#;1条点评
克拉玛依越野车体验;克拉玛依·新疆;#;3.4;#;#;#
千里葡萄长廊;和田县;#;3.2;#;葡萄长廊绵延千里,城市漫步;47条点评
康西瓦烈士陵园;皮山;#;#;#;#;#
富蕴滑雪;富蕴·阿勒泰地区;#;3.2;#;#;#
巩乃斯林场;和静;#;3.2;#;大自然的宝库，四季皆景;86条点评
白哈巴旅游景区观景台;哈巴河;#;3.2;#;#;#
喀什地区越野车体验;岳普湖·喀什地区;#;3.2;#;#;#
红山塔;乌鲁木齐 · 红山公园/南湖;#;3.2;#;红山公园内的标志性建筑,历史建筑;121条点评
马兰红山军博园;和硕;#;3.2;#;历史建筑;#
一万泉风景区;奇台;#;3.2;#;自然山水;2条点评
阿克苏市皇宫湖;阿克苏市;#;3.2;#;#;1条点评
库尔勒民俗文化博物馆;库尔勒;#;3.2;#;博物馆;1条点评
伊水灵香薰衣草庄园;伊宁市;#;3.2;#;#;#
托库孜萨来遗址;图木舒克;#;3.2;#;位于丝路之上，出土文物多,历史建筑;3条点评
努尔加大峡谷;昌吉市;#;3.2;#;自然山水;1条点评
雅丹地貌;托克逊;#;3.2;#;素有东疆魔鬼城之称,自然山水;18条点评
TAGH黑蜂庄园露营地;尼勒克;#;3.2;#;#;#
宝丽格点将台房车营地;博乐;#;3.2;#;#;#
昆仑湖公园;和田市;#;3.2;#;东部、南部岸线平直,避暑纳凉;28条点评
西喀拉峻景区;特克斯;#;3.2;#;草原采风;1条点评
塞克云端草原;特克斯;#;3.2;#;草原采风;1条点评
新疆喀拉麦里山有蹄类自然保护区;福海;#;3.2;#;#;#
周恩来总理纪念碑纪念馆;石河子;#;#;#;#;#
榆树巷;哈密;#;3.2;#;城市漫步;8条点评
古尔班通古特沙漠;福海;#;3.2;#;#;#
喀尔苏国家沙漠公园;莎车;#;3.2;#;沙漠戈壁;#
库尔勒大坊清真寺;库尔勒;#;3.2;#;#;25条点评
叶尔羌河;莎车;#;3.2;#;塔里木河源头,流经喀什地区,自然山水;44条点评
夏羊塔克古城;民丰;#;3.2;#;古镇古村;#
赛里木湖点将台-帆船;博乐;#;3.2;#;#;#
地狱之火;拜城;#;3.2;#;#;#
喀什古城布袋巷;喀什市 · 喀什古城;#;3.2;#;#;#
昌吉恐龙馆;昌吉市;#;3.2;#;观赏珍贵的恐龙化石,博物馆;51条点评
孔雀海滩水乐园沙滩;博湖;#;3.2;#;项目丰富的水上运动乐园,清凉漂流;26条点评
阿勒玛滑雪场;伊宁市;#;3.2;#;拥有独特的魔毯牵引设备,户外滑雪;23条点评
妖魔山;乌鲁木齐;#;3.2;#;观雪峰落霞，赏鱼跃戏燕,登高爬山;70条点评
龙山公园;库尔勒;#;3.2;#;登山顶可纵览梨城全貌,登高爬山;29条点评
查汗努尔达板;库尔勒;#;3.2;#;登高爬山;#
布尔津西大桥;布尔津;#;3.2;#;地标观景;66条点评
那拉提养蜂女雕塑;新源;#;3.2;#;#;#
硅化木;乌鲁木齐 · 医学院/王家梁;#;3.2;#;历史建筑;7条点评
巩留县蝶湖景区;巩留;#;3.2;#;公园&植物园;4条点评
布伦口河;阿克陶;#;3.2;#;#;4条点评
康家石门子岩画;呼图壁;#;3.2;#;历史建筑;18条点评
归园田居塔村;温宿;#;3.2;#;#;#
江布拉克大峡谷;奇台;#;3.2;#;#;1条点评
和布克赛尔蒙古自治县江格尔博物馆;和布克赛尔;#;3.2;#;博物馆;2条点评
乌孙古道起点;特克斯;#;3.2;#;#;#
中国内陆海拔零点;吐鲁番;#;3.2;#;#;2条点评
将军山森林公园;阿勒泰市;#;3.1;#;登高爬山;9条点评
阿拉尔市文化馆;阿拉尔;#;3.2;#;场馆展馆;5条点评
热瓦克佛寺;和田市;#;3.2;#;#;#
瓦恰乡;塔什库尔干;#;3.1;#;地标观景;5条点评
塔里木河与塔克拉玛干游览区;尉犁;#;3.1;#;被人称为八百里绿色走廊,自然山水;43条点评
那拉提国际滑雪度假区;新源;#;3.1;#;户外滑雪;#
奇台魔鬼城;奇台;#;3.1;#;岩石造型栩栩如生,自然山水;51条点评
伊犁河旅游风景区-动物园;伊宁市 · 伊犁河风景旅游区;#;3.1;#;动物园&水族馆;1条点评
轮台博物馆;轮台;#;3.2;#;博物馆;14条点评
喀拉峻草原露营地;特克斯;#;3.1;#;露营·营地;1条点评
南大寺;乌鲁木齐 · 国际大巴扎;#;3.1;#;#;22条点评
手风琴博物馆;塔城市;#;3.1;#;博物馆;#
塔城地区博物馆;塔城市;#;3.1;#;俄式建筑风格,博物馆;5条点评
东喀拉峻景区;特克斯;#;3.1;#;#;#
约特干遗址;和田县;#;3.1;#;历史建筑;4条点评
乌鲁木齐文庙;乌鲁木齐;#;3.1;#;始建于清代供奉着孔子,博物馆&展馆;85条点评
儿童公园;乌鲁木齐 · 新疆博物馆/友好路商业街;#;3.1;#;首府亲子活动的好地方,主题乐园&游乐场;118条点评
野马美术馆;乌鲁木齐 · 医学院/王家梁;#;3.1;#;赏油画艺术，感受丝路文化,特色展馆;27条点评
西域都护府;库车;#;3.1;#;#;#
唐布拉避暑山庄;尼勒克;#;3.1;#;#;#
驼峰旅游景区;阿勒泰市;#;3.1;#;登高爬山;2条点评
天鹅乐水;博乐;#;3.1;#;#;#
北庭都护府;吉木萨尔;#;3.1;#;历史建筑;8条点评
乌拉泊古城;乌鲁木齐;#;3.1;#;和江南古城不一样的风光,历史建筑;25条点评
喀拉峻野奢营地;特克斯;#;3.1;#;#;#
松峰书院;巴里坤;#;3.1;#;历史建筑;1条点评
特克斯河;特克斯;#;3.1;#;河水湍急，带有十足的野性,自然山水;16条点评
新疆天山托木尔景区·博孜墩;温宿;#;3.1;#;登高爬山;1条点评
伊昭公路白石峰观景台;察布查尔;#;3.1;#;#;#
大西沟景区;霍城;#;3.1;#;自然山水;#
新疆国际会展中心;乌鲁木齐 · 新疆国际会展中心/红光山旅游区;#;3.1;#;西部较大会展中心之一,场馆展馆;24条点评
新疆农业博览园;昌吉市;4A;3.0;#;感受农耕文化，采摘乐趣多,遛娃宝藏地;166条点评
天池索道;阜康;#;3.1;#;#;#
蝴蝶谷景区;阿拉尔;#;3.1;#;#;#
幸福路步行街;石河子;#;3.1;#;城市漫步;#
库鲁克塔格山;塔城市;#;3.1;#;登高爬山;#
喀什艾提尕广场;喀什市 · 喀什古城;#;3.1;#;地标观景;#
美丽峰;布尔津;#;3.1;#;#;#
巩留县伊勒格代国际滑雪场;巩留;#;3.1;#;户外滑雪;1条点评
玛纳斯国家湿地公园;玛纳斯;4A;3.1;#;自然山水;2条点评
天山天池区间车;阜康;#;3.1;#;#;#
哈密瓜园;哈密;#;3.1;#;#;#
巨型温度计;吐鲁番;#;3.1;#;#;#
克拉玛依大油泡;克拉玛依;#;3.1;#;地标观景;#
塔什库尔干塔吉克自治县博物馆;塔什库尔干;#;3.1;#;博物馆;13条点评
莎车古城墙遗址;莎车;#;3.1;#;#;#
张骞公园;疏勒;#;3.1;#;公园&植物园;3条点评
琼库什台古村落观景点;特克斯;#;3.1;#;#;1条点评
新疆乌伦古湖观景台;福海;#;3.1;#;#;#
驯鹰文化旅游景区;阿合奇;#;3.1;#;#;1条点评
塔里木河特大桥;阿拉尔;#;3.1;#;通向塔克拉玛干大沙漠的必经之桥,地标观景;28条点评
喀纳斯湖边观景台;布尔津 · 喀纳斯风景区;#;3.1;#;#;1条点评
英吉沙古街;英吉沙;#;3.1;#;#;1条点评
北疆海岸风景区;布尔津;#;3.1;#;#;9条点评
吾斯塘博依·千年古街;喀什市 · 喀什古城;#;3.1;#;城市漫步;#
胡杨林景区;乌苏;#;3.1;#;#;#
数字博物馆;乌鲁木齐 · 新疆博物馆/友好路商业街;#;3.1;#;博物馆;1条点评
和田地毯博物馆;和田市;#;3.1;#;了解和田地毯的历史文化,博物馆;9条点评
后滩公园;伊宁市 · 伊宁喀赞其/汉人街;#;3.1;#;自然山水;3条点评
昭苏山屿星空野奢营地;昭苏;#;3.1;#;#;#
三仙洞风景区;喀什市;#;3.1;#;历史建筑;9条点评
贾登峪兄弟山庄;布尔津 · 贾登峪服务区;#;3.1;#;度假村;#
彩虹布拉克;哈巴河;#;3.1;#;#;1条点评
小亚郎水上乐园;喀什市 · 小亚郎湿地;#;3.1;#;水乐园;12条点评
车师古道;吉木萨尔;#;3.1;#;历史建筑;5条点评
月亮湾;博乐;#;3.1;#;#;#
石河子南山风景区;沙湾;#;3.1;#;具有浓郁的哈萨克民族风情,避暑纳凉;34条点评
仙女湖栓马柱营地;尼勒克;#;3.1;#;露营·营地;2条点评
艾比湖自然保护区;精河;#;3.1;#;总面积400多万亩,自然山水;4条点评
巴楚白沙山沙漠公园;巴楚;#;3.1;#;沙漠戈壁;#
喀什市动物园;喀什市 · 西域大道;#;3.1;#;动物园&水族馆;3条点评
新疆特克斯A级景区面向属蛇游客门票免费;特克斯·伊犁;#;3.1;#;#;#
阿拉尔沙漠之门自驾车房车露营地;阿拉尔;#;3.1;#;露营·营地;3条点评
阿勒泰观鸟;阿勒泰市·阿勒泰地区;#;3.1;#;#;#
遇见托格伦夏营地;塔什库尔干;#;3.1;#;#;#
伊犁·丝绸之路博物馆;伊宁市 · 伊宁开发区;#;3.1;#;博物馆;#
阿拉尔金草滩民俗园;塔什库尔干;#;3.1;#;#;1条点评
坎尔洋村;塔什库尔干;#;3.1;#;#;1条点评
罗布湖;尉犁;#;3.1;#;#;1条点评
彩云人家(民俗村);塔什库尔干;#;3.1;#;#;1条点评
盐水沟;拜城;#;3.0;#;登高爬山;22条点评
铁瓦寺;阜康;#;3.1;#;三面青松环绕，幽静清雅,历史建筑;#
玉海滩玉石巴扎;和田市;#;3.1;#;#;#
天鹅湖水寨;福海;#;3.0;#;自然山水;#
拉里昆国家湿地公园;墨玉;#;3.0;#;#;1条点评
塔塔尔寺;乌鲁木齐 · 国际大巴扎;#;3.0;#;具有浓厚的中亚风情;49条点评
灯塔知青馆;昭苏;4A;3.0;#;特色展馆;6条点评
湿地古杨风景区;尼勒克;4A;3.0;#;自然山水;#
欣驿自驾车营地(赛里木湖店);霍城;#;3.0;#;#;#
巴楚县红海景区-红海湾水上乐园;巴楚;#;3.0;#;吃巴楚烤鱼，游船赏胡杨,水乐园;7条点评
木垒鸣沙山;木垒;#;3.0;#;沙漠戈壁;11条点评
阿尔泰山野卡峡滑雪场;阿勒泰市;#;3.0;#;户外滑雪;#
红山谷景区;乌恰;#;3.0;#;自然山水;#
新疆国际大巴扎-观光塔;乌鲁木齐 · 国际大巴扎;#;3.0;#;#;#
毛主席语录碑;民丰;#;3.0;#;#;1条点评
百里丹霞丽景;呼图壁;#;3.0;#;#;#
坎儿井传承区;吐鲁番;#;3.0;#;历史建筑;5条点评
热瓦克佛寺遗址;洛浦;#;3.0;#;历史建筑;3条点评
翼龙化石馆;哈密;#;3.0;#;博物馆;4条点评
新疆赛里木湖直升机高空跳伞基地;乌鲁木齐 · 新疆博物馆/友好路商业街;#;3.0;#;#;#
喀纳斯河观景台;布尔津 · 喀纳斯风景区;#;3.0;#;#;#
游牧人家;新源;#;3.0;#;#;#
冰凉一夏水上乐园;沙湾;#;3.0;#;遛娃宝藏地;45条点评
小马薰衣草庄园;霍城;#;3.0;#;自然山水;2条点评
榆风野奢营地;霍城;#;3.0;#;#;#
8字湖景区;阿拉山口;#;3.0;#;#;1条点评
白桦林区域;布尔津 · 禾木风景区;#;3.0;#;#;#
米兰遗址-保护站;若羌;#;3.0;#;#;9条点评
月亮湾;博乐;#;3.1;#;#;#
十二木卡姆故乡园;莎车;#;3.0;#;#;#
莎车县叶尔羌国家湿地公园;莎车;#;3.0;#;公园&植物园;1条点评
喀纳斯第一漂漂流区;布尔津 · 喀纳斯风景区;#;3.0;#;#;#
西山老君庙;乌鲁木齐;#;3.0;#;新疆地区少见的道教宫观,历史建筑;36条点评
火烧山;吉木萨尔;#;3.0;#;神奇的赭红色山丘,登高爬山;33条点评
库尔班吐鲁木纪念馆;于田;#;3.0;#;#;#
买阁来大剧院;喀什市 · 喀什古城;#;3.0;#;演出;1条点评
阿勒泰地区良子A温泉东馆;布尔津;#;3.0;#;#;#
《萨塔尔的琴弦》当代木卡姆音乐舞剧;喀什市;#;3.0;#;舞蹈舞剧;#
巴音沟景区;乌苏;#;3.0;#;草原采风;#
天山红河谷景区;托克逊;#;3.0;#;登高爬山;1条点评
赛里木湖潮克星空营地;博乐;#;3.0;#;#;#
北庭故城国家考古遗址公园;吉木萨尔;#;3.0;#;历史建筑;2条点评
慕士塔格峰登山大本营;阿克陶;#;3.0;#;#;#
布拉克营地;尼勒克;#;3.0;#;#;#
伊犁天山花海旅游景区房车营地;伊宁县;#;3.0;#;#;#
玉带河公园;北屯;#;3.0;#;#;#
柴窝堡湖;乌鲁木齐;#;3.0;#;雪山脚下美丽的湖泊,自然山水;64条点评
霍尔果斯特区展示馆;霍尔果斯;#;3.0;#;特色展馆;9条点评
天瀑;乌苏;#;3.0;#;#;#
多浪公园;阿克苏市;#;3.0;#;休闲娱乐的好地方,公园&植物园;18条点评
高老庄西游乐园;温宿;#;3.0;#;#;11条点评
自游家房车旅行;乌鲁木齐;#;3.0;#;#;1条点评
吐尔加辽草原;裕民;#;3.0;#;草原采风;1条点评
红星商业街(红星路店);博乐;#;3.0;#;城市漫步;1条点评
三台草原;博乐;#;3.0;#;#;#
新疆天山托木尔景区;温宿;5A;3.0;#;#;1条点评
新疆喀拉峻花间营·云驰谷;特克斯;#;3.0;#;#;#
小绿谷;乌鲁木齐;#;3.0;#;湖泊、小岛、树木美不胜收,自然山水;12条点评
温州路步行街;阿克苏市;#;3.0;#;城市漫步;6条点评
巩乃斯河;尼勒克;#;3.0;#;伊犁河的支流,自然山水;7条点评
千鸟湖;阿克苏市;#;3.0;#;自然山水;#
阿拉山温泉疗养院;乌苏;#;3.0;#;泡温泉;2条点评
可克达拉旅游草原之夜风情园;可克达拉;#;3.0;#;景区占地1000多亩,草原采风;42条点评
库车·南湖;库车;#;3.0;#;#;1条点评
木垒县鸣沙山胡杨林景区;木垒;#;3.0;#;#;#
乌鲁木齐规划馆;乌鲁木齐 · 新疆国际会展中心/红光山旅游区;#;3.0;#;特色展馆;1条点评
海师图生态旅游文化休闲示范园;图木舒克;#;3.0;#;#;#
唯美·微度假(西北路店);乌鲁木齐 · 新疆博物馆/友好路商业街;#;3.0;#;SPA/按摩;48条点评
那拉提草原露营地;新源;#;3.0;#;#;#
孔雀河景观带;库尔勒;#;3.0;#;城市漫步;#
小亚郎湿地公园;喀什市 · 小亚郎湿地;#;3.0;#;自然山水;#
沙雕区;鄯善;#;3.0;#;地标观景;1条点评
沙雅县月亮湾景区;沙雅;#;3.0;#;#;#
星野营地;伊宁市;#;3.0;#;#;#
巴里坤哈萨克自治县古民宅;巴里坤;#;2.9;#;已有一百三十余年的历史,历史建筑;11条点评
石头城历史文化陈列馆;塔什库尔干;#;3.0;#;#;2条点评
额敏县野果林风景区;额敏;#;3.0;#;#;#
额敏县巴依木札景区;额敏;#;2.9;#;草原采风;1条点评
汇嘉时代星光夜市;昌吉市;#;2.9;#;城市漫步;#
乌伦古河;富蕴;#;2.9;#;#;#
鱼湖;民丰;#;2.9;#;由五个小湖组成,自然山水;22条点评
铁力买提达坂;库车;#;2.9;#;登高爬山;#
塔拉特村;富蕴;#;2.9;#;#;#
梦与星空露营基地;昭苏;#;2.9;#;碧草如茵天地一色营地融入自然,露营·营地;1条点评
油画一条街;喀什市 · 喀什古城;#;2.9;#;#;#
沙棘林湿地公园景区;乌什;4A;2.9;#;避暑纳凉;8条点评
奇台县古城商业街;奇台;#;2.9;#;城市漫步;#
天山野生动物园-售票厅;乌鲁木齐;#;2.9;#;#;#
风帆溪景点;博乐;#;2.9;#;#;1条点评
赛里木湖中亚花海露营地;博乐;#;2.9;#;#;#
喀什水城;喀什市;#;2.9;#;#;3条点评
魔鬼城;哈密;#;3.0;#;#;#
公格尔山;阿克陶;#;2.9;#;#;#
巩乃斯镇;和静;#;2.9;#;登高爬山;22条点评
博斯腾湖莲海世界景区莲花广场;博湖;#;2.9;#;#;1条点评
双塔公园;塔城市;#;2.9;#;公园&植物园;#
新疆阿勒泰西域滑雪场;阿勒泰市;#;2.9;#;#;#
张骞纪念馆;疏勒;#;2.9;#;#;4条点评
洪巴斯大草原;布尔津 · 禾木风景区;#;2.9;#;#;#
核桃七仙园;叶城;#;2.9;#;自然山水;#
扎滚鲁克古墓群;且末;#;2.9;#;历史建筑;6条点评
阿图什天门大峡谷;阿图什;#;2.9;#;#;#
花海喀拉峻;特克斯;#;2.9;#;自然山水;2条点评
西湖滑雪场;阿克苏市;#;2.9;#;滑雪设施装备齐全,遛娃宝藏地;21条点评
新疆屯垦历史博物馆;图木舒克;#;2.9;#;博物馆;#
白鹭洲;博湖;#;2.9;#;避暑纳凉;3条点评
奥依塔克河;阿克陶;#;2.9;#;#;#
头屯河谷森林公园;乌鲁木齐;#;2.9;#;自然山水;2条点评
伊犁赏杏花;伊犁·新疆;#;2.9;#;#;#
库木塔格沙漠景区-露营基地;鄯善;#;2.9;#;#;#
哈萨克第一村;新源;#;2.9;#;#;3条点评
新疆政法学院图书馆;图木舒克;#;2.9;#;#;2条点评
天山公园;乌鲁木齐;#;2.9;#;公园&植物园;1条点评
喀纳斯蝴蝶山庄;布尔津 · 喀纳斯风景区;#;2.9;#;#;#
恰西画卷;巩留;#;2.9;#;#;#
金花紫卉;博乐;#;2.9;#;#;#
托乎拉苏草原;伊宁县;#;2.9;#;#;#
可可托海世界地质公园博物馆;富蕴;#;2.9;#;博物馆;#
金字塔自然旅游区(雅丹地貌店);库车;#;2.9;#;自然山水;#
湖心情侣;博乐;#;2.9;#;岛屿漫步;1条点评
巩乃斯河;新源;#;2.9;#;#;#
锡伯民俗风情园;察布查尔;#;2.9;#;博物馆;19条点评
雅玛里克山;乌鲁木齐;#;2.9;#;公园&植物园;2条点评
大东沟;阿勒泰市;#;2.9;#;自然山水;8条点评
玄奘讲经台;莎车;#;2.9;#;#;#
克拉玛依阳光水世界;克拉玛依;#;2.9;#;克拉玛依市的标志性建筑之一,亲水乐园;18条点评
新疆大漠土艺馆;吐鲁番;#;2.9;#;特色展馆;9条点评
克孜尔尕哈石窟寺;库车;#;3.0;#;历史建筑;#
宝石滩;克拉玛依;#;2.9;#;#;1条点评
乌伦古湖星空露营;福海;#;2.9;#;#;#
易经文化园;特克斯;#;2.9;#;#;#
大风车无动力乐园;库尔勒;#;2.9;#;游乐场;3条点评
阳光滑雪场;乌鲁木齐县;#;2.9;#;设有独树一帜的雪圈欢乐谷,户外滑雪;4条点评
2025新疆宠物展;乌鲁木齐 · 新疆国际会展中心/红光山旅游区;#;3.0;#;特色展馆;#
葡萄沟高空观景漂流;吐鲁番;#;2.9;#;清凉漂流;#
阿勒泰戈宝红麻花海景区;阿勒泰市;#;2.9;#;#;9条点评
山体灯光秀;克拉玛依;#;2.9;#;演出;#
天鹅泉;新源;#;2.9;#;#;#
将军山辽疆生态公园;石河子;#;2.9;#;公园&植物园;#
策勒县昆仑山板兰格景区星空营地;策勒;#;2.9;#;#;#
东大塘风景旅游区;沙湾;#;2.9;#;天山余脉，避暑胜地,避暑纳凉;3条点评
那拉提索道;新源;#;2.9;#;#;#
果子沟瀑布;霍城;#;2.9;#;自然山水;18条点评
伟人山;塔城市;#;2.9;#;轮廓清晰形象逼真的伟人山,登高爬山;31条点评
于田博物馆;于田;#;2.9;#;博物馆;1条点评
怪石山;巴里坤;#;2.9;#;登高爬山;7条点评
且末故城;且末;#;2.9;#;#;#
巴音布鲁克赛马场;和静;#;2.9;#;#;#
度假南山大众滑雪场;乌鲁木齐县;#;2.9;#;雪场成扇形辐射下延,户外滑雪;5条点评
昭苏县野狼谷;昭苏;#;2.9;#;#;#
